Model,DPO3032
Firmware Version,2.16

Point Format,Y,
6.78e-01,-0.1,2.408
6.80e-01,-0.18,2.368
6.82e-01,-0.02,2.368
6.84e-01,0.06,2.368
6.86e-01,-0.02,2.408
6.88e-01,-0.1,2.408
6.90e-01,-0.02,2.428
6.92e-01,0.06,2.428
6.94e-01,-0.02,2.428
6.96e-01,0.06,2.468
6.98e-01,-0.02,2.428
7.00e-01,0.06,2.468
7.02e-01,-0.02,2.468
7.04e-01,-0.02,2.508
7.06e-01,-0.02,2.488
7.08e-01,-0.1,2.488
7.10e-01,-0.02,2.508
7.12e-01,-0.02,2.508
7.14e-01,-0.1,2.508
7.16e-01,-0.1,2.528
7.18e-01,-0.02,2.568
7.20e-01,-0.02,2.548
7.22e-01,-0.02,2.568
7.24e-01,-0.02,2.568
7.26e-01,-0.02,2.568
7.28e-01,-0.02,2.588
7.30e-01,-0.02,2.588
7.32e-01,0.06,2.608
7.34e-01,-0.02,2.628
7.36e-01,-0.02,2.588
7.38e-01,-0.02,2.648
7.40e-01,-0.1,2.648
7.42e-01,-0.02,2.648
7.44e-01,-0.02,2.688
7.46e-01,-0.02,2.708
7.48e-01,0.06,2.668
7.50e-01,-0.1,2.708
7.52e-01,-0.02,2.708
7.54e-01,-0.02,2.728
7.56e-01,-0.1,2.748
7.58e-01,0.06,2.768
7.60e-01,-0.02,2.788
7.62e-01,-0.02,2.768
7.64e-01,-0.1,2.828
7.66e-01,-0.18,2.768
7.68e-01,-0.1,2.828
7.70e-01,-0.1,2.788
7.72e-01,-0.02,2.848
7.74e-01,-0.02,2.868
7.76e-01,-0.02,2.828
7.78e-01,-0.02,2.868
7.80e-01,-0.02,2.888
7.82e-01,-0.02,2.868
7.84e-01,-0.02,2.888
7.86e-01,-0.1,2.888
7.88e-01,-0.02,2.868
7.90e-01,0.06,2.908
7.92e-01,-0.1,2.928
7.94e-01,-0.02,2.908
7.96e-01,-0.02,2.908
7.98e-01,-0.02,2.948
8.00e-01,-0.02,2.928
8.02e-01,-0.02,2.968
8.04e-01,-0.02,2.968
8.06e-01,-0.1,2.948
8.08e-01,-0.18,2.988
8.10e-01,-0.02,3.008
8.12e-01,-0.02,3.008
8.14e-01,-0.02,3.008
8.16e-01,-0.02,2.988
8.18e-01,-0.02,3.008
8.20e-01,-0.02,3.008
8.22e-01,0.06,3.048
8.24e-01,-0.02,3.028
8.26e-01,-0.02,3.068
8.28e-01,-0.02,3.048
8.30e-01,-0.02,3.068
8.32e-01,-0.02,3.068
8.34e-01,-0.1,3.108
8.36e-01,-0.02,3.088
8.38e-01,-0.02,3.068
8.40e-01,-0.1,3.108
8.42e-01,-0.1,3.088
8.44e-01,-0.1,3.068
8.46e-01,-0.02,3.068
8.48e-01,-0.02,3.148
8.50e-01,0.06,3.088
8.52e-01,-0.02,3.128
8.54e-01,-0.02,3.128
8.56e-01,4.54,3.128
8.58e-01,4.62,3.148
8.60e-01,4.62,3.108
8.62e-01,4.54,3.088
8.64e-01,4.54,3.128
8.66e-01,4.78,3.108
8.68e-01,4.62,3.148
8.70e-01,4.62,3.168
8.72e-01,4.78,3.128
8.74e-01,4.62,3.168
8.76e-01,4.62,3.188
8.78e-01,4.78,3.168
8.80e-01,4.62,3.188
8.82e-01,4.78,3.148
8.84e-01,4.62,3.148
8.86e-01,4.54,3.168
8.88e-01,4.7,3.168
8.90e-01,4.62,3.148
8.92e-01,4.7,3.168
8.94e-01,4.62,3.148
8.96e-01,4.62,3.148
8.98e-01,4.78,3.148
9.00e-01,4.7,3.188
9.02e-01,4.62,3.168
9.04e-01,4.7,3.168
9.06e-01,-0.1,3.148
9.08e-01,-0.02,3.148
9.10e-01,-0.1,3.168
9.12e-01,-0.1,3.128
9.14e-01,-0.02,3.168
9.16e-01,-0.1,3.148
9.18e-01,-0.1,3.128
9.20e-01,-0.02,3.168
9.22e-01,-0.02,3.148
9.24e-01,-0.02,3.168
9.26e-01,-0.02,3.128
9.28e-01,-0.02,3.148
9.30e-01,-0.02,3.128
9.32e-01,-0.02,3.148
9.34e-01,-0.02,3.108
9.36e-01,-0.1,3.088
9.38e-01,-0.02,3.148
9.40e-01,-0.02,3.108
9.42e-01,-0.02,3.068
9.44e-01,-0.02,3.088
9.46e-01,-0.02,3.088
9.48e-01,0.06,3.128
9.50e-01,-0.02,3.108
9.52e-01,-0.1,3.068
9.54e-01,-0.02,3.068
9.56e-01,-0.1,3.088
9.58e-01,-0.02,3.088
9.60e-01,-0.02,3.068
9.62e-01,-0.1,3.068
9.64e-01,0.06,3.008
9.66e-01,0.06,3.068
9.68e-01,-0.02,3.048
9.70e-01,-0.02,3.028
9.72e-01,-0.02,3.008
9.74e-01,-0.02,2.968
9.76e-01,-0.02,3.008
9.78e-01,-0.02,3.008
9.80e-01,-0.02,2.988
9.82e-01,-0.1,2.988
9.84e-01,-0.02,2.948
9.86e-01,-0.02,2.928
9.88e-01,-0.02,2.988
9.90e-01,-0.02,2.948
9.92e-01,-0.02,2.948
9.94e-01,-0.1,2.948
9.96e-01,-0.02,2.868
9.98e-01,-0.02,2.908

