Model,DPO3032
Firmware Version,2.16

Point Format,Y,
6.80e-01,-0.02,2.728
6.82e-01,-0.02,2.728
6.84e-01,-0.1,2.728
6.86e-01,-0.02,2.708
6.88e-01,0.06,2.728
6.90e-01,-0.02,2.768
6.92e-01,-0.02,2.728
6.94e-01,-0.02,2.808
6.96e-01,-0.02,2.748
6.98e-01,-0.02,2.748
7.00e-01,-0.02,2.788
7.02e-01,-0.02,2.788
7.04e-01,-0.1,2.788
7.06e-01,-0.02,2.828
7.08e-01,-0.1,2.808
7.10e-01,-0.02,2.848
7.12e-01,-0.1,2.768
7.14e-01,-0.02,2.828
7.16e-01,-0.1,2.828
7.18e-01,0.06,2.828
7.20e-01,-0.18,2.828
7.22e-01,-0.02,2.828
7.24e-01,-0.1,2.868
7.26e-01,-0.02,2.868
7.28e-01,-0.02,2.888
7.30e-01,-0.02,2.868
7.32e-01,-0.1,2.888
7.34e-01,0.06,2.888
7.36e-01,-0.02,2.868
7.38e-01,-0.02,2.888
7.40e-01,-0.02,2.888
7.42e-01,-0.02,2.908
7.44e-01,-0.02,2.928
7.46e-01,-0.02,2.888
7.48e-01,-0.02,2.948
7.50e-01,-0.02,2.908
7.52e-01,-0.02,2.928
7.54e-01,-0.02,2.968
7.56e-01,-0.02,2.948
7.58e-01,-0.02,2.948
7.60e-01,-0.02,2.968
7.62e-01,-0.02,2.948
7.64e-01,-0.1,2.948
7.66e-01,-0.1,2.988
7.68e-01,0.06,2.948
7.70e-01,0.06,2.988
7.72e-01,0.06,2.928
7.74e-01,-0.1,3.008
7.76e-01,-0.1,2.948
7.78e-01,-0.02,3.008
7.80e-01,-0.1,3.008
7.82e-01,-0.1,2.988
7.84e-01,-0.1,3.028
7.86e-01,0.06,2.988
7.88e-01,-0.1,3.008
7.90e-01,-0.02,3.048
7.92e-01,-0.02,3.008
7.94e-01,-0.02,3.008
7.96e-01,-0.02,3.028
7.98e-01,-0.02,3.048
8.00e-01,-0.02,3.048
8.02e-01,-0.02,3.048
8.04e-01,-0.02,3.008
8.06e-01,-0.02,3.068
8.08e-01,4.7,3.028
8.10e-01,4.7,3.068
8.12e-01,4.78,3.048
8.14e-01,4.54,3.088
8.16e-01,4.7,3.088
8.18e-01,4.62,3.048
8.20e-01,4.86,3.068
8.22e-01,4.62,3.068
8.24e-01,4.62,3.048
8.26e-01,4.78,3.028
8.28e-01,4.62,3.028
8.30e-01,4.54,3.028
8.32e-01,4.62,3.068
8.34e-01,4.7,3.108
8.36e-01,4.62,3.048
8.38e-01,4.62,3.068
8.40e-01,4.62,3.068
8.42e-01,4.62,3.088
8.44e-01,4.7,3.068
8.46e-01,4.7,3.088
8.48e-01,4.7,3.068
8.50e-01,4.7,3.088
8.52e-01,4.62,3.108
8.54e-01,4.78,3.028
8.56e-01,4.78,3.068
8.58e-01,4.7,3.068
8.60e-01,4.62,3.108
8.62e-01,-0.1,3.028
8.64e-01,0.06,3.108
8.66e-01,0.06,3.068
8.68e-01,-0.02,3.088
8.70e-01,-0.02,3.068
8.72e-01,-0.02,3.068
8.74e-01,0.06,3.048
8.76e-01,0.06,3.048
8.78e-01,-0.02,3.088
8.80e-01,0.06,3.068
8.82e-01,-0.02,3.048
8.84e-01,-0.02,3.088
8.86e-01,-0.02,3.048
8.88e-01,0.06,3.048
8.90e-01,-0.02,3.028
8.92e-01,0.06,3.028
8.94e-01,-0.02,3.028
8.96e-01,-0.02,3.068
8.98e-01,-0.02,3.048
9.00e-01,0.06,3.028
9.02e-01,-0.1,2.968
9.04e-01,-0.02,3.028
9.06e-01,-0.18,3.028
9.08e-01,0.06,3.028
9.10e-01,-0.1,3.028
9.12e-01,0.06,2.988
9.14e-01,-0.1,2.948
9.16e-01,-0.02,2.988
9.18e-01,-0.02,3.008
9.20e-01,-0.02,3.008
9.22e-01,-0.02,2.988
9.24e-01,-0.02,2.968
9.26e-01,-0.02,2.948
9.28e-01,-0.02,2.988
9.30e-01,-0.02,2.928
9.32e-01,-0.02,2.968
9.34e-01,-0.02,2.968
9.36e-01,-0.02,2.948
9.38e-01,-0.02,2.928
9.40e-01,-0.02,2.968
9.42e-01,-0.1,2.968
9.44e-01,-0.02,2.928
9.46e-01,-0.02,2.948
9.48e-01,-0.1,2.928
9.50e-01,-0.02,2.908
9.52e-01,-0.02,2.868
9.54e-01,-0.02,2.888
9.56e-01,-0.1,2.868
9.58e-01,-0.02,2.868
9.60e-01,-0.02,2.868
9.62e-01,-0.02,2.868
9.64e-01,-0.02,2.908
9.66e-01,-0.02,2.868
9.68e-01,0.06,2.928
9.70e-01,0.06,2.848
9.72e-01,-0.02,2.828
9.74e-01,-0.02,2.828
9.76e-01,-0.02,2.808
9.78e-01,-0.02,2.808
9.80e-01,-0.02,2.788
9.82e-01,-0.02,2.808
9.84e-01,0.06,2.788
9.86e-01,0.06,2.788
9.88e-01,-0.02,2.808
9.90e-01,-0.02,2.768
9.92e-01,-0.02,2.768
9.94e-01,-0.02,2.768
9.96e-01,-0.02,2.748
9.98e-01,-0.02,2.728

