Model,DPO3032
Firmware Version,2.16

Point Format,Y,
1.388e+00,-0.02,0.488
1.392e+00,-0.02,0.408
1.396e+00,-0.02,0.368
1.400e+00,-0.02,0.328
1.404e+00,-0.02,0.248
1.408e+00,-0.02,0.268
1.412e+00,0.06,0.248
1.416e+00,-0.02,0.228
1.420e+00,-0.26,0.168
1.424e+00,0.06,0.168
1.428e+00,-0.02,0.208
1.432e+00,0.06,0.208
1.436e+00,-0.02,0.228
1.440e+00,-0.18,0.268
1.444e+00,-0.02,0.288
1.448e+00,-0.18,0.328
1.452e+00,-0.02,0.388
1.456e+00,0.06,0.428
1.460e+00,-0.1,0.428
1.464e+00,0.06,0.548
1.468e+00,-0.02,0.588
1.472e+00,-0.02,0.768
1.476e+00,-0.02,0.668
1.480e+00,-0.02,0.848
1.484e+00,-0.02,0.888
1.488e+00,-0.1,0.968
1.492e+00,-0.02,1.068
1.496e+00,-0.02,1.148
1.500e+00,-0.1,1.288
1.504e+00,-0.18,1.388
1.508e+00,-0.02,1.508
1.512e+00,-0.02,1.568
1.516e+00,4.86,1.688
1.520e+00,4.7,1.768
1.524e+00,4.7,1.928
1.528e+00,4.62,2.008
1.532e+00,4.7,2.088
1.536e+00,4.78,2.188
1.540e+00,4.7,2.288
1.544e+00,-0.02,2.428
1.548e+00,-0.02,2.628
1.552e+00,-0.02,2.588
1.556e+00,-0.02,2.708
1.560e+00,-0.02,2.848
1.564e+00,-0.1,2.948
1.568e+00,0.14,3.048
1.572e+00,0.06,3.108
1.576e+00,0.06,3.228
1.580e+00,-0.02,3.288
1.584e+00,-0.18,3.348
1.588e+00,-0.1,3.388
1.592e+00,-0.02,3.468
1.596e+00,-0.02,3.548
1.600e+00,0.06,3.568
1.604e+00,0.06,3.608
1.608e+00,-0.02,3.688
1.612e+00,-0.02,3.748
1.616e+00,-0.02,3.748
1.620e+00,0.06,3.768
1.624e+00,-0.02,3.768
1.628e+00,0.06,3.828
1.632e+00,-0.02,3.788
1.636e+00,0.06,3.808
1.640e+00,0.14,3.848
1.644e+00,0.06,3.788
1.648e+00,-0.02,3.748
1.652e+00,-0.18,3.728
1.656e+00,-0.1,3.708
1.660e+00,0.14,3.628
1.664e+00,-0.02,3.568
1.668e+00,-0.02,3.528
1.672e+00,-0.02,3.488
1.676e+00,-0.1,3.408
1.680e+00,-0.1,3.368
1.684e+00,0.06,3.288
1.688e+00,-0.02,3.208
1.692e+00,0.06,3.108
1.696e+00,-0.02,3.028
1.700e+00,0.06,2.968
1.704e+00,-0.02,2.828
1.708e+00,0.06,2.728
1.712e+00,0.14,2.608
1.716e+00,-0.18,2.508
1.720e+00,-0.02,2.428
1.724e+00,-0.02,2.328
1.728e+00,-0.02,2.248
1.732e+00,-0.02,2.128
1.736e+00,0.06,2.048
1.740e+00,-0.02,1.948
1.744e+00,-0.02,1.808
1.748e+00,-0.02,1.728
1.752e+00,-0.02,1.608
1.756e+00,-0.02,1.508
1.760e+00,-0.1,1.428
1.764e+00,-0.02,1.288
1.768e+00,-0.02,1.168
1.772e+00,-0.1,1.128
1.776e+00,-0.1,1.008
1.780e+00,-0.02,0.888
1.784e+00,0.06,0.808
1.788e+00,0.06,0.788
1.792e+00,0.06,0.668
1.796e+00,-0.1,0.588
1.800e+00,0.06,0.528
1.804e+00,-0.02,0.448
1.808e+00,-0.02,0.288
1.812e+00,-0.02,0.368
1.816e+00,-0.02,0.328
1.820e+00,-0.02,0.248
1.824e+00,0.06,0.268
1.828e+00,-0.02,0.248
1.832e+00,-0.1,0.228
1.836e+00,-0.02,0.228
1.840e+00,-0.02,0.188
1.844e+00,0.06,0.188
1.848e+00,-0.1,0.188
1.852e+00,-0.02,0.208
1.856e+00,0.06,0.248
1.860e+00,-0.02,0.288
1.864e+00,-0.02,0.308
1.868e+00,0.06,0.348
1.872e+00,-0.02,0.408
1.876e+00,0.06,0.508
1.880e+00,0.06,0.468
1.884e+00,-0.02,0.628
1.888e+00,-0.02,0.668
1.892e+00,-0.02,0.728
1.896e+00,-0.1,0.788
1.900e+00,-0.18,0.868
1.904e+00,-0.1,0.928
1.908e+00,0.06,1.048
1.912e+00,0.06,1.168
1.916e+00,-0.02,1.288
1.920e+00,0.06,1.368
1.924e+00,-0.1,1.428
1.928e+00,-0.02,1.588
1.932e+00,-0.02,1.668
1.936e+00,-0.02,1.728
1.940e+00,4.78,1.908
1.944e+00,4.78,1.988
1.948e+00,4.62,2.088
1.952e+00,4.7,2.208
1.956e+00,4.78,2.308
1.960e+00,-0.02,2.368
1.964e+00,0.06,2.528
1.968e+00,-0.02,2.588
1.972e+00,-0.02,2.688
1.976e+00,-0.02,2.828
1.980e+00,-0.02,2.948
1.984e+00,-0.1,3.008
1.988e+00,0.06,3.068
1.992e+00,0.06,3.188
1.996e+00,-0.02,3.208

